Date,Open,High,Low,Close,Volume,OpenInterest
1577077200,321.59,321.65,321.06,321.22,39140644,0
1577163600,321.47,321.52,320.9,321.26,16067681,0
1577336400,321.65,322.93,321.64,322.91,27114092,0
1577422800,323.74,323.8,322.28,322.86,35123062,0
1577682000,322.95,323.1,320.55,321.1,41848090,0
1577768400,320.53,322.13,320.15,321.89,38134256,0
1577941200,323.54,324.85,322.53,324.84,48217559,0
1578027600,321.16,323.64,321.1,322.44,58408809,0
1578286800,320.49,323.73,320.36,323.67,43105385,0
1578373200,323.02,323.54,322.24,322.76,33909984,0
1578459600,322.94,325.78,322.67,324.42,56581814,0
1578546000,326.16,326.73,325.52,326.62,43365068,0
1578632400,327.2899,327.46,325.2,325.7,44989039,0
1578891600,326.39,327.96,325.92,327.94,36691541,0
1578978000,327.47,328.62,326.844,327.43,53797230,0
1579064400,327.35,329.02,327.26,328.17,58544879,0
1579150800,329.7,330.91,329.45,330.9,41650723,0
1579237200,331.7,332.18,331.07,332.01,61972948,0
1579582800,330.9,332.18,330.82,331.31,61781634,0
1579669200,332.24,332.95,331.17,331.39,43124687,0
1579755600,330.63,331.92,329.41,331.74,41825254,0
1579842000,332.44,332.53,327.36,328.75,75281306,0
1580101200,323.03,325.12,322.66,323.52,68815393,0
1580187600,325.06,327.85,324.55,326.89,54777923,0
1580274000,328.38,328.63,326.4,326.62,43526297,0
1580360400,324.36,327.91,323.54,327.66,67790010,0
1580446800,327,327.17,320.73,321.74,94752845,0
1580706000,323.35,326.16,323.22,324.14,59060165,0
1580792400,328.07,330.01,327.72,329.08,52512833,0
1580878800,332.27,333.09,330.67,332.82,52702659,0
1580965200,333.91,334.19,332.8,333.96,42644695,0
1581051600,332.82,333.9941,331.6,332.2,51735741,0
1581310800,331.23,334.72,331.19,334.69,34150738,0
1581397200,336.16,337.02,334.75,335.29,48887097,0
1581483600,336.83,337.65,336.43,337.41,34994420,0
1581570000,335.8621,338.12,335.56,337.08,45560340,0
1581656400,337.51,337.73,336.2,337.6,51458637,0
1582002000,336.51,337.6677,335.21,336.7,48549842,0
1582088400,337.79,339.08,337.48,338.31,36077810,0
1582174800,337.7423,338.64,333.6817,336.98,67359056,0
1582261200,335.47,335.81,332.58,333.49,93107633,0
1582520400,323.14,333.5623,321.24,322.41,134914814,0
1582606800,323.94,324.61,311.69,312.7,193671224,0
1582693200,314.18,318.11,310.7,311.55,169524961,0
1582779600,305.46,311.5637,297.52,297.55,249706794,0
1582866000,288.7,297.892,285.54,296.16,332038241,0
1583125200,298.21,309.16,294.46,309.08,205636837,0
1583211600,309.5,313.84,297.57,300.34,271529926,0
1583298000,306.12,313.1,303.33,312.91,147338447,0
1583384400,304.98,308.47,300.01,302.45,159971245,0
1583470800,293.15,298.78,290.23,297.42,198657535,0
1583726400,275.3,284.19,273.45,274.4,277300725,0
1583812800,284.64,288.52,273.5,288.44,246644123,0
1583899200,280.7,281.94,270.88,274.36,231055382,0
1583985600,256,266.66,247.68,248.1,346670590,0
1584072000,263.09,271.08,249.58,270.93,285392181,0
1584331200,241.18,256.9,237.36,239.41,261784489,0
1584417600,245.04,256.17,237.07,254.19,231018081,0
1584504000,236.25,248.37,228.02,241.01,298252778,0
1584590400,239.25,247.38,232.22,241.16,261233795,0
1584676800,242.53,244.47,228.5,228.94,302880969,0
1584936000,228.19,229.6833,218.26,222.51,280560712,0
1585022400,234.42,244.1,233.8,243.59,211595249,0
1585108800,244.87,256.35,239.75,246.77,277138668,0
1585195200,249.52,262.8,249.05,261.39,221727030,0
1585281600,253.27,260.81,251.05,253.39,191462093,0
1585540800,255.7,262.43,253.53,261.68,139095982,0
1585627200,260.56,263.33,256.22,257.7,159223028,0
1585713600,247.98,257.6591,243.9,246.12,170515975,0
1585800000,245.19,252.68,244.59,251.87,155820022,0
1585886400,250.76,253.32,245.22,248.21,119985873,0
1586145600,257.84,267,256.725,264.96,158180083,0
1586232000,274.21,275.03,264.89,265.1,179838774,0
1586318400,267.96,276,265.56,274.07,136878928,0
