Date,Open,High,Low,Close,Volume,OpenInterest,macd,signal,histogram,rsi
2006-09-29,1949.04,1960.58,1947.44,1949.7,6515600,0.0,17.361802489223464,13.855109663419935,3.5066928258035297,64.86731125559191
2006-10-02,1951.02,1958.7,1937.88,1946.24,5180410,0.0,17.764230128497275,14.636933756435404,3.1272963720618705,63.35394917870437
2006-10-03,1943.04,1943.04,1929.44,1940.07,7623430,0.0,17.384887337290138,15.18652447260635,2.198362864683787,60.6371982447112
2006-10-04,1942.2,1957.36,1941.69,1957.36,8005050,0.0,18.268822331788442,15.80298404444277,2.4658382873456723,65.14749064776635
2006-10-05,1960.58,1974.74,1960.58,1969.93,7237300,0.0,19.75590732939486,16.59356870143319,3.1623386279616703,68.01672847653751
2006-10-06,1969.64,1975.03,1959.94,1970.16,6595520,0.0,20.71421144627311,17.417697250401176,3.2965141958719357,68.06852834680407
2006-10-09,1966.16,1971.08,1960.9,1969.74,3548470,0.0,21.195455851846646,18.17324897069027,3.022206881156375,67.85241716004734
2006-10-10,1973.28,1981.6,1971.68,1980.34,6492930,0.0,22.176539578699703,18.97390709229216,3.202632486407545,70.40613999733111
2006-10-11,1978.08,1984.86,1969.89,1983.7,6987690,0.0,22.96050501052241,19.77122667593821,3.189278334584202,71.18745322929277
2006-10-12,1983.2,2000.24,1982.22,1999.96,7046300,0.0,24.610158781773407,20.73901309710525,3.871145684668157,74.67231113222482
2006-10-13,2001.14,2004.34,1993.2,1999.54,6272410,0.0,25.58866063922892,21.708942605529984,3.8797180336989356,74.42192069807147
2006-10-16,2000.15,2003.69,1993.76,2000.98,5346060,0.0,26.17855627525023,22.602865339474032,3.5756909357761977,74.73473022042421
2006-10-17,1996.52,1996.66,1973.7,1974.78,9152110,0.0,24.25236560517851,22.93276539261493,1.3196002125635822,60.288085007168576
2006-10-18,1979.14,2003.58,1979.14,1995.69,9612020,0.0,24.13489581403769,23.173191476899483,0.9617043371382081,65.94592933530984
2006-10-19,1993.15,2000.38,1983.99,1993.41,7714900,0.0,23.58593918777001,23.25574101907359,0.3301981686964197,64.86080870434
2006-10-20,1995.93,2008.32,1990.59,1999.1,8282990,0.0,23.340962467044392,23.27278530866775,0.06817715837664196,66.34897159853759
2006-10-23,2000.82,2012.38,1991.01,2009.51,7096590,0.0,23.71346261499957,23.360920769934115,0.35254184506545627,68.94061204574339
2006-10-24,2009.1,2011.44,2001.98,2007.0,5756760,0.0,23.53484064983627,23.395704745914546,0.13913590392172281,67.5889754351827
2006-10-25,2005.59,2012.78,2002.43,2009.57,5449410,0.0,23.33170559849941,23.38290491643152,-0.05119931793210952,68.27483127001057
2006-10-26,2013.24,2023.77,2009.99,2013.64,6384950,0.0,23.23133818678525,23.35259157050227,-0.12125338371701844,69.37990825610123
2006-10-27,2014.54,2019.88,1999.22,2008.64,7902020,0.0,22.489097756675847,23.179892807736987,-0.6907950510611407,66.32346673243498
2006-10-30,2003.63,2003.63,1989.9,2002.46,7486190,0.0,21.158292886855634,22.77557282356072,-1.617279936705085,62.6497563915424
